"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Iran, République islamique d’","IRN","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.7638312857627","18.4728383510476","33.0731657483587","34.071159544277","29.4211989680658","27.9625695534709","29.2778357173697","25.896464935105","27.3557226153038","27.1788240120994","22.9997780580618","20.3190460010682","18.5462140352415","18.3419202943758","17.4426282912873","16.8161834676126","18.3492626176137","14.9958626046701","14.6672996347703","13.2043173455045","13.8920557320226","14.83137226097","15.5383560175352","14.8771226253143","15.6104841373903","15.9213202113546","18.1678411980648","16.5807733959268","15.590625715493","17.5463352504692","17.4859051554483","17.1755316332088","16.6529138240023","19.4202431883925","20.7178833949627","16.8257698113683","18.2510103194045","19.6373860775632","","","","","","","","","","","","","",
"Iraq","IRQ","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7090141553581","27.0309301531966","26.5600237455794","25.9749833916221","24.4834204312244","27.6121352770907","","","",
"Islande","ISL","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","22.872117202396","23.7002124946059","26.8417288846717","26.3785009667647","22.5133470576959","22.5042360513126","23.5821488170305","24.6421604077123","22.8562488715656","23.362822123024","24.3297533199539","25.8318721914273","23.1991616741429","25.1544572289213","27.8908043137272","26.7278241390507","29.806773407537","31.3473376002413","29.4220608605741","30.6623214757107","31.0957945972056","30.3217196796855","30.0590747107838","30.240368306953","29.9155706366233","27.2072510636598","29.30631868767","29.8812360462104","29.3445535429169","29.5725673937595","30.4427033316597","31.9399809870368","30.5119648305271","33.3084001371758","32.6414473036405","32.3696975274777","50.8152764024909","41.655225912802","37.9621517564777","38.4544582354193","37.0690714217926","34.6598035258339","34.3342435576371","32.2106446925694","35.4887565854464","31.4502546624909","30.864744351571","31.0706971338718","37.1443205334295","35.5327053600942","33.8447687932245",
"Israël","ISR","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.8328329346746","40.023437761052","39.5223302275559","39.2880799917522","38.800827553885","40.7587486020377","42.9493649549175","45.811457873779","41.3713228903961","40.0778912268835","39.3940880231895","38.3637405202589","37.0092254319332","37.5884330147362","38.1314378737067","36.7027314184031","36.2193315803174","36.3623484756134","36.1909934491544","34.8861331813148","34.3888611492608","34.4187537907379","35.5382274295489","35.7389855099388","35.1008952190861","41.6362253144588","38.3700469315018","",
"Italie","ITA","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","26.6200699158616","26.5810723348968","31.0301781600751","30.0098551172054","30.161611847038","33.8877701646058","35.7307480174631","38.5708327942874","","","","","","46.1467448155255","46.9908389702401","42.4200032737495","43.3106058191354","43.2429682416742","44.0799293024109","47.0796036867705","48.1294262817485","45.8771265074329","48.1836859590838","47.4237447827063","45.0944942648344","41.2102108422653","41.0038041968277","39.4798153124305","40.0066925494319","39.4722078854655","39.6241983541613","38.8365090589602","39.1414155784883","39.7601113115665","39.2095859911305","40.6013460101408","44.030204610425","42.7521136309445","41.8898905465564","43.6129655352602","43.7106452805216","43.645112195755","43.6172905509694","43.2719490445379","42.9082165951627","42.5466717910759","42.2841195704112","50.4248092298294","47.9582208523141","",
"Jamaïque","JAM","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4450018701873","24.2546954843452","22.6428561666032","21.3845952675347","20.1069971050268","18.6921059224002","19.0987611985388","19.2265212056951","23.4007179169126","24.2479774286396","26.3855525447751","26.8504656308121","24.7438310311065","26.8760882004526","29.9816975698909","31.8172136416227","30.2543359869977","27.4534629203343","28.6236106719569","28.5533814496314","31.0944272119207","36.3313637668722","28.901745665482","28.2010759070268","27.5103722033504","25.0159858498313","25.6804618517507","25.7864695383499","26.2014403357146","26.6616007704384","26.5577947196904","25.7899378239332","29.829620488055","","",
"Jordanie","JOR","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.6896164572091","28.9567275185936","24.6856304010636","25.8956338173206","24.9280517751819","26.1399452775362","28.8079240980536","28.4199871527845","28.5167029127598","26.7706764965474","27.1192091619851","26.9879158351274","28.3367677362379","29.4660174028525","32.1378338627347","35.6480236622748","32.7536204732375","33.8842498330764","30.4680126289922","29.2138190272331","26.2403308465959","28.8477144890018","28.8746412441361","26.2399999345942","27.4877592741813","25.7146982444767","25.8578401764743","25.5588744285486","26.2920735406073","26.2483780105706","28.1652218731959","","",
"Japon","JPN","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","10.7754458508083","10.901609569277","12.2091055179688","12.7995152412795","13.4335193476586","14.0553449517263","15.0305688675709","15.7260465257613","16.1963699043916","16.3883445933029","16.3474964745178","16.3332660800725","15.7991088131398","15.4244197848795","15.1124018651122","14.7350598623528","14.3192061051475","14.751484927182","13.846234221868","","","","15.0271835238702","15.0254930135052","14.9490787342868","14.431030048272","20.1145615989938","17.3108900923912","17.1095576406981","16.2333992095233","16.1070602104528","15.7293776764486","15.0737560136373","15.0518407348066","14.8453333163917","14.0037943063894","15.2644121011595","18.2117006884089","17.2217468141394","18.5956788727445","18.1117047475127","18.1406509054638","17.5741647729135","16.9738322401834","16.7112630027742","16.1953846960528","16.0713191758764","16.4238978704123","23.5931947680676","21.6162291425144","",
"Kazakhstan","KAZ","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7424217732639","16.6472091519841","14.1823058600377","13.721583116838","13.5682160853528","12.6910979763059","13.887221837463","14.0707427767027","","","","","","16.4678319854926","15.2070759191101","15.7960435478034","14.6089815385558","15.308914994467","15.487142712709","16.3309403041021","19.0261392086365","14.7050433078792","16.0642125509365","16.8328642687514","17.1165193502456","",
"Kenya","KEN","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.53749523364","20.7150711505236","22.1909797740547","25.1285090916527","23.6351781584909","18.7983198385291","19.9941461757389","20.7062959258039","",
"République kirghize","KGZ","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9976655502703","27.2419483499478","27.0350965882562","26.0497698575071","25.4852528760826","23.2122999587777","25.7762999997186","23.4050916041465","",
"Cambodge","KHM","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.38058683336023","9.29103452465137","8.1800132940323","7.59087661027844","8.58695261399388","8.20115340871344","8.56011655096029","10.9657037794838","10.6327675469398","11.0514137026878","10.5733421903828","11.8613711728063","12.4526946730807","12.0455463501125","12.9896420553745","14.2944497116065","14.5201125129515","15.7769432834144","17.410626943794","18.4479943163056","",
"Kiribati","KIR","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.3034239290231","67.8568164563777","65.8093687934098","62.2093375165953","66.0699133294276","71.013479036894","76.1453437357724","73.3354318174905","86.8008786303175","94.5183757054264","105.421610927723","",
"Saint-Kitts-et-Nevis","KNA","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5673371974088","17.154804688812","16.8101931872065","17.31822394473","18.38053530423","","","","","","25.9442256294838","24.8161021744402","21.0446127881259","21.5019173412867","21.0505395906856","22.1403261024062","20.4813205779576","20.3550105047097","25.5376936498561","26.0817689269754","25.2142646513265","26.3536290947751","24.5210968665443","23.731066539103","24.1658409589866","24.7212622437567","25.8316665686217","22.8948169611456","","","26.7491263795661","","",
"Corée, République de","KOR","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","15.4884363943108","11.3075099958388","12.35926628716","13.8377783679199","14.5652534409375","13.6230996179083","13.599952294818","14.6501945849523","15.0106607661151","14.8802692984469","15.9147165305674","14.1671354771806","13.6999896935157","13.8920250494442","13.2426023781919","12.6567612561608","12.2196216711977","13.1090253543689","13.2596249829225","13.1804086998945","13.4192882632031","13.1187986089276","13.1878846712452","13.0506777290402","13.2500521033984","13.0510636680542","15.2745201039509","14.845937547024","15.3909205836893","16.3307638680758","15.4395316010512","17.3011263905227","17.1688367256719","17.8194675469514","18.5519015236155","18.0211172253515","18.317231472605","19.3022879479722","17.6271254923594","18.1357749652036","24.6334415518133","24.0326099261397","23.6188944543038","23.4894294290035","23.5045488696898","23.9628732652167","24.9180357987045","27.5124513514783","29.7259285261153","30.4912143759034","",
"Koweït","KWT","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.6967213114754","22.9412131413254","19.407291356079","","","24.4119165598224","24.5057805501489","16.3308873455624","18.8606118366978","24.2778200269741","30.8259430750589","35.5226642241452","31.7842288555379","33.4576755752767","38.6137498508258","30.5775554774878","39.5447938672624","34.7477905403186","48.0479348809165","210.205131644358","92.250920925926","55.1567692860111","52.1680238008682","46.4141781387495","41.774930799334","38.178717672999","46.5060393347246","","","43.5046728971963","41.4150129421915","37.7859706179208","35.2749090867572","28.5124527406202","34.5543697721373","","","","","","","","","","","","","","","","",
"Amérique latine et Caraïbes (hors revenu élevé)","LAC","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.0667996320897","31.6611038675838","31.7769849085525","28.2467212903711","27.9858353762341","27.7562006211456","31.0752133731882","27.4530613317219","",
"République démocratique populaire lao","LAO","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liban","LBN","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1786684003212","28.0555237768371","30.510760953113","29.0092832713196","28.3520365752286","30.4722658843931","26.84613985077","26.8439816763272","31.7123902914344","31.5711063142009","30.5491605950214","28.7852621332844","25.8433428793157","26.3970134807849","26.7992055311946","26.6919929961178","25.9468799781231","22.8975511838178","25.847004898603","25.9835892601139","29.3461967656781","29.1875576254008","14.9448707575471","6.29571108447612","",
"Libéria","LBR","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libye","LBY","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sainte-Lucie","LCA","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.63149324861","16.6378008298755","16.6868724279835","17.5013878469617","17.0273443402778","15.6609153294194","14.1562663657104","13.3719091306804","16.1620801190353","17.4897896347778","18.0683779894265","17.5988064516129","19.1383489140611","18.9163446214251","18.7073172802493","18.1969091158743","18.2012571623709","17.6267640119307","","","","","",
"Amérique latine et Caraïbes","LCN","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3209644817536","30.7484783523405","30.9562624406292","27.8626692859223","27.6188999667444","27.4697841488016","30.753303740759","27.5134542388833","",
"Pays les moins avancés: classement de l’ONU","LDC","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2023782095454","","14.781739249832","15.9767769431563","16.3734946058231","14.7425239737314","13.9173041093894","14.3572259707459","12.5081246426694","13.6979035369765","","","",
"Faible revenu","LIC","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6360912910524","25.510749439364","23.9797969822448","22.8388698167406","24.3020010913788","25.9507736173424","24.9761758456924","22.8316739153877","21.76483763038","21.2193355473917","22.9886867106222","23.8133775946818","22.9069749065198","20.4778355504733","20.7110918525129","20.1959652345785","21.1477261899901","20.0467042670386","19.2117908296268","20.9584196862527","16.3008487441341","15.5785036232024","15.0683571125145","14.1567195341856","14.2032918225841","17.0880556548114","15.6608133527173","15.3308825079959","15.2847949269537","15.9340645136853","19.0384093288277","17.4791566507108","",
"Revenu intermédiaire, tranche inférieure","LMC","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.926433995413","17.566814556944","16.9838042522015","17.7872072616621","18.1964648745547","17.581193763832","18.9201833299376","19.027228090896","","17.4307115968749","18.2419439033944","18.5442236191225","17.8513899347291","17.4524667097865","","","","","","","",
"Revenu faible et intermédiaire","LMY","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.9836175763027","37.0298265486898","34.5481838506074","","29.3815279416424","29.989809615913","28.3520936553481","32.8393003839003","32.4697312382568","29.9502068794802","32.7934458348248","39.5241854052046","34.5891630169063","33.8081330632239","33.5705130432795","34.5229646631857","33.9309940923832","32.2116887649573","33.4334267323825","36.4290168214","41.4598246118822","46.4898542993369","52.1796396677431","42.5411688089885","40.7961669316991","40.0545811100607","42.7084395082867","38.3219218166396","38.2440406780839","40.2589463504432","39.7249207981264","39.2496841795946","39.7238122494503","42.9929646061481","39.1331656669782","42.360683480691",
"de dividende tardif démographique","LTE","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lituanie","LTU","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6633495401456","34.0140904026908","49.0370899902623","40.4838224605515","37.6863604965312","37.1731723001854","34.3416321659836","32.7741240196125","31.561977552427","31.8106108294283","31.0650139183066","30.9714250744316","31.3454012394309","34.4691209604683","41.8091449924834","39.5318934802815","39.5196941179356","33.8825763885079","33.0673224286814","32.6602619572601","32.7646547133755","32.6300000755981","31.067363823279","32.0685170276865","32.6849459835504","39.2366080104149","35.2015746561761","",
"Luxembourg","LUX","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","23.0075515367805","22.0263553008659","21.5894413320038","29.751997081871","30.2772553936205","33.0187284542644","31.8594541801923","32.7648455921791","33.3271752250907","35.1141199105782","35.6998968605158","35.528497644826","33.5296490622669","32.0327745743983","30.7659223522763","32.0275680491134","30.8506108642609","28.0741034909641","30.1789371472223","30.2277398465596","32.8622508045052","32.3286262530987","32.4862889650551","37.6315574829812","37.7274671054478","37.527380209243","37.1402697851825","35.7148533813347","34.1171051439207","35.249163009091","36.6812063478711","38.2197785077809","38.7992367482131","38.1755303476578","35.7178490913472","33.9888793613862","34.6285196495168","38.6720324373854","37.5877794617632","37.7583197126326","38.6174033671065","38.5515245916909","37.7373163017542","37.2151192531445","36.8348917454341","37.758533855547","38.7943071095563","39.4935081599555","42.8232729865804","39.3827243070356","",
"Lettonie","LVA","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0084331460009","44.3196958393727","45.9009892399664","47.877095515573","50.4110662163243","45.9830536799596","42.0769488052424","41.573134683415","39.5867047294965","39.5353076693227","39.5047127306096","38.5813486106127","35.9556989308401","42.0206384825496","52.4192569131569","55.3151153012943","48.8603405483339","44.3540903343962","43.9018776260851","44.6870109462084","43.571403964736","42.653535969919","42.8947521839683","42.6162210127353","44.0316184160191","49.5360666687792","52.333706514052","",
"Région administrative spéciale de Macao, Chine","MAC","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4587574771749","13.368609927365","15.0212212839706","18.6910246964723","15.0208710170869","15.2981821107019","14.9301382142248","14.5792782404764","11.8528167936293","11.5608479186984","10.8659485438688","10.0737170015824","13.6848909715724","17.0543308338125","14.7043200834524","11.9996307702936","10.9045819194651","10.4709024651539","11.3696409058529","15.3757768555912","16.3075095362182","15.1856972229605","14.5738346883062","15.8314408094637","43.1009382079705","31.413478724442","",
"Saint-Martin (fr)","MAF","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maroc","MAR","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4821795671491","17.334293917278","18.2072369760728","21.0925749592114","20.4034685295887","22.4340890359795","","21.1748389220131","19.0529237928021","19.6708466580916","","","22.0771264792301","20.8095319732248","21.3684175592961","25.4596563215545","22.9442388326041","23.3310350967367","24.4132142987177","23.9864026144206","25.0281448030242","27.0639992297542","27.3687204155206","25.6987161499953","25.4170336330975","23.0606083372986","22.7685873873314","22.6792712298231","22.8575069212215","23.3876778864301","27.2102123069577","25.6677635732023","28.2164137850326",
"Monaco","MCO","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4132511305684","33.2697040696602","29.0004004365034","28.9252674761688","22.279049384535","","22.2165900286035","27.2583666333666","29.3182301072984","31.8666487911695","32.409507767172","32.7791551444646","38.0409977507291","29.1436569247624","27.3599576796909","27.8544262189137","27.1282700817793","29.3674215047913","28.3300680569036","26.6745413540011","27.2406325954008","27.7835978216092","28.2718051226835","32.7222723725292","29.9554323731733","32.2783659538064",
"Madagascar","MDG","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.64041187128852","10.856450124413","9.49790798658622","10.0017913811215","9.67877466668648","9.47684987595102","7.72436739302988","8.57346348699551","8.93506573962959","8.75653017319682","9.40419644416597","9.85274238142876","9.55868886975373","9.31726443885761","10.5891148272501","9.83236458371751","10.1328730758179","11.7977522159647","10.5432142070751","",
"Maldives","MDV","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5912078282459","17.1641791044776","17.9713706865057","17.3861352506581","16.7745533008461","18.6984944954324","18.0230145255612","19.7599655675077","20.4170733485287","22.2843775237995","25.5278386530642","18.5090601821425","18.3713638738896","17.4179398330387","17.7547329104974","31.1818399662906","27.81292954987","27.4305475035054","25.6669591876976","29.1970881243247","","","","","","","","","","","","","",
"Afrique du Nord et Moyen-Orient","MEA","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexique","MEX","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","10.0884955752212","10.4196816208394","11.6666666666667","12.5454545454545","13.1291028446389","12.9799891833423","12.665810868635","13.1681877444589","10.8727927753789","12.5715096423131","21.9555277627216","21.0400371351857","18.6583824181826","20.5296047827758","24.9047140489714","27.3304925649998","23.8001334738819","19.3417071229285","16.9185752446421","13.7726786972721","13.3620544020174","10.2683902678152","10.4048304675777","11.2843739325154","11.1115718036612","11.6803142419908","10.5415915970242","11.3750713431398","12.0964929332761","","","","","","","","","","","","","","","","","19.8664920919382","19.8697097082398","19.793544445413","21.7043364179967","20.9562431712248","",
"Îles Marshall","MHL","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2680464564076","60.0187631659838","54.6366638909421","54.6544028546266","53.6006395123204","54.4966786723316","49.4082708646892","55.5912415101206","56.706201033799","61.0557387546474","61.8906381086088","65.5292641284449","59.7021471343728","","",
"Revenu intermédiaire","MIC","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macédoine du Nord","MKD","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.8944668516795","29.5614217561612","29.2955972503882","30.5512304466244","31.3393886479733","30.0860286853756","28.9817013007717","29.3726417014675","28.2476496069864","28.3672213651207","28.7946070150674","27.7831376744929","27.9967047089011","27.8450488948036","29.6872350269893","34.9241609345628","33.3297447207121","",
"Mali","MLI","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.51851057381814","11.0137273365614","11.6887497642883","12.9389407476885","13.660894474872","12.8334575182948","13.3351041635196","13.0482860868743","11.9813264413356","12.8980429160903","12.7809377268295","12.2422712608196","11.9890875202287","13.2536663527282","12.9583593938241","12.2766221931956","12.3148516316637","12.5069979898467","12.3716813160241","12.8579610984104","14.5011206196834","","",
"Malte","MLT","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","33.6838591249602","32.1193650856899","38.8832577799043","34.9951690204073","31.4375587208685","30.853831063793","28.643017811178","","24.6774299230027","28.0119434631898","30.0719671811079","29.6180040423327","29.7221800966228","29.062573853614","28.1190566700257","28.1708892157292","27.6503021174888","27.4671891839455","64.5334405605792","66.2584570165427","67.5994631053718","69.9714183712126","70.5267751909498","94.144539869706","98.1055693440905","93.0781223173543","90.5958985625195","88.8825782839293","88.0399734176227","92.7614443340719","91.3506748079905","98.4844178473977","94.862627992603","93.8052897467314","93.8241746070605","92.4283428313027","41.8791546258715","41.0972515614143","39.8714831421188","40.9799986446101","40.3639504554115","39.6115691070341","38.4270001869269","35.9957931325635","35.3572899423008","33.5105043696668","33.7744002206041","33.0606999205227","42.4470481355903","40.6494542494518","",
"Myanmar","MMR","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.05760962946427","3.64395423975417","2.80606806409765","","","","","","","10.5504277139389","14.0348673040125","16.4800663726409","17.0248043124316","15.3475412654351","16.9198889367861","6.38116100422309","13.7755198098588","","","",
"Afrique du Nord et Moyen-Orient (hors revenu élevé)","MNA","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6767457171247","25.7934433537153","23.128952272006","24.0782932960074","24.4106256428821","","","","","","","","","","","","","",
"Monténégro","MNE","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolie","MNG","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.670151001994","14.6255181171817","14.2335881215396","11.6724736587363","13.3254002199559","16.3278722604491","18.3572845845751","18.9124431351165","22.3891425330131","22.0512835296387","21.6971437186794","24.6004106301586","","","23.3478937557306","23.2066924853967","25.4611680065912","26.4585125883965","22.9057961964451","24.4306901415433","27.0748266010603","23.6688195949134","23.7332236614954","24.313084296183","27.3985619685378","23.7015119822005","22.5006291310701","25.6162465688217","33.1789935421218","31.6966486780552","",
"Mariannes","MNP","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6201763346953","21.2948647268172","22.2435713893799","","","","18.5198742757507","17.6256749397463","19.6494869404351","20.0432501164072","22.9049098631021","23.3044176184266","",
"Mauritanie","MRT","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maurice","MUS","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","22.2087585034014","23.8864388092613","24.6852029402365","24.8272251308901","24.3175807749799","25.6489372122637","25.9479744136461","25.8371856146674","24.2158774373259","22.8980623420388","20.4416243654822","18.7734291140286","19.7322455810062","19.432289475266","18.9655172413793","18.6924812112465","18.9924572758442","17.5404796370613","18.783184365737","18.850289500926","18.7808324730151","19.8195273249935","19.4999067002234","21.6782807001281","20.0922934824214","20.0317235801026","19.975617939585","19.6501242820774","20.1397552809876","20.1602477671848","19.5644546147979","18.3086152242654","18.0348913295855","20.9535022415991","22.0184311446078","20.4000036292481","20.3563158074857","21.5855001576531","21.8258977747027","11.3912689815079","23.0671234529288","22.2217761733363","22.5761613136365","22.8420041612902","31.6871860675824","32.93694745482","28.1661242468682",
"Malawi","MWI","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6875007051077","12.6994361476594","12.526089145286","11.8715643730145","12.992188528166","14.0654400013646","12.9082034353954","12.3291507757964","13.2444720008197","14.9194694100842","14.7755277844263","16.1011850354619","16.8813064030833","",
